,Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Stadium,City,Latitude,Longitude,Place,Country,Team_unicode,Unnamed: 0,max_temp,min_temp,apparent_temperature_max,apparent_temperature_min,wind_speed,weather_code,precipitation_sum,rain_sum,showers_sum,snowfall_sum,precipitation_probability_mean
2444,2020,04/01/2021,Valencia,Cadiz,1,1,D,0,0,D,,11,9,4,2,11,17,9,7,2,2,0,0,Mestalla,Valencia,39.469913,-0.358497,El Pla Del Real,Spain,Valencia,2444,12.2,4.8,7.4,0.6,25.2,2,0.0,0.0,0.0,0.0,
2445,2020,06/01/2021,Ath Bilbao,Barcelona,2,3,A,1,2,A,,8,13,3,9,10,6,3,4,2,1,0,0,San Mamés,Bilbao,43.350125,-3.095807,Biscay,Spain,Ath Bilbao,2445,7.1,0.5,4.4,-2.5,6.6,51,0.3,0.3,0.0,0.0,
2446,2020,08/01/2021,Celta,Villarreal,0,4,A,0,4,A,,8,15,3,6,15,18,3,4,1,0,0,0,Abanca-Balaídos,Vigo,42.212847,-8.736072,Vigo,Spain,Celta,2446,9.5,0.4,5.4,-3.3,12.9,0,0.0,0.0,0.0,0.0,
2447,2020,09/01/2021,Sevilla,Sociedad,3,2,H,2,2,D,,12,10,7,4,8,18,2,9,0,3,0,0,Ramón Sánchez Pizjuán,Seville,37.410508,-5.986583,41009,Spain,Sevilla,2447,9.9,3.5,6.1,0.5,14.6,51,0.3,0.3,0.0,0.0,
2448,2020,09/01/2021,Granada,Barcelona,0,4,A,0,3,A,,8,13,4,4,16,3,4,1,2,3,1,0,Nuevo Los Cármenes,Granada,37.201644,-3.565655,18182,Spain,Granada,2448,11.2,1.0,5.9,-2.7,28.6,51,0.6,0.6,0.0,0.0,
2449,2020,09/01/2021,Osasuna,Real Madrid,0,0,D,0,0,D,,8,9,2,1,9,3,2,4,0,0,0,0,El Sadar,Pamplona,42.79614,-1.632952,31006,Spain,Osasuna,2449,0.8,-1.2,-4.2,-5.6,20.0,75,7.9,0.0,0.0,5.53,
2450,2020,10/01/2021,Levante,Eibar,2,1,H,0,0,D,,4,17,2,4,12,8,4,9,2,0,0,0,Ciutat de València,Valencia,39.277452,-0.279226,el Perelló,Spain,Levante,2450,9.5,1.4,7.3,-1.7,10.3,55,3.5,3.5,0.0,0.0,
2451,2020,10/01/2021,Cadiz,Alaves,3,1,H,1,1,D,,10,5,7,2,17,10,4,1,1,4,0,1,Ramón de Carranza,Cádiz,36.532708,-6.293484,Cádiz,Spain,Cadiz,2451,9.3,4.0,6.6,1.6,12.2,51,0.6,0.6,0.0,0.0,
2452,2020,10/01/2021,Valladolid,Valencia,0,1,A,0,0,D,,11,17,4,6,14,14,0,4,2,3,0,0,José Zorrilla,Valladolid,41.587425,-4.590862,Tudela de Duero,Spain,Valladolid,2452,2.9,-1.4,-3.1,-6.9,25.2,71,0.2,0.0,0.0,0.14,
2453,2020,11/01/2021,Elche,Getafe,1,3,A,1,1,D,,7,14,4,7,14,16,1,7,4,2,1,0,Martínez Valero,Elche,39.401902,-2.946516,Pedro Muñoz,Spain,Elche,2453,1.1,-8.3,-2.3,-13.0,10.1,3,0.0,0.0,0.0,0.0,
2454,2020,11/01/2021,Huesca,Betis,0,2,A,0,0,D,,10,15,3,5,12,13,3,6,2,2,0,1,El Alcoraz,Huesca,42.135474,-0.410025,22002,Spain,Huesca,2454,4.5,-5.2,0.1,-8.7,11.3,3,0.0,0.0,0.0,0.0,
2455,2020,12/01/2021,Granada,Osasuna,2,0,H,2,0,H,,9,15,2,3,16,17,4,4,1,4,0,0,Nuevo Los Cármenes,Granada,37.201644,-3.565655,18182,Spain,Granada,2455,8.0,-1.6,4.9,-5.2,7.0,0,0.0,0.0,0.0,0.0,
2456,2020,12/01/2021,Ath Madrid,Sevilla,2,0,H,1,0,H,,5,13,4,2,14,11,3,12,2,0,0,0,Wanda Metropolitano,Madrid,40.554117,-3.380563,Camarma de Esteruelas,Spain,Ath Madrid,2456,5.0,-6.6,1.2,-10.8,9.7,1,0.0,0.0,0.0,0.0,
2457,2020,19/01/2021,Cadiz,Levante,2,2,D,2,2,D,,8,8,2,5,13,11,5,2,3,1,0,0,Ramón de Carranza,Cádiz,36.532708,-6.293484,Cádiz,Spain,Cadiz,2457,15.5,7.2,13.5,5.1,13.3,51,0.1,0.1,0.0,0.0,
2458,2020,19/01/2021,Valladolid,Elche,2,2,D,0,2,A,,13,9,2,3,14,19,4,5,1,3,1,0,José Zorrilla,Valladolid,41.587425,-4.590862,Tudela de Duero,Spain,Valladolid,2458,8.7,-4.4,5.8,-8.2,13.0,3,0.0,0.0,0.0,0.0,
2459,2020,19/01/2021,Alaves,Sevilla,1,2,A,1,2,A,,12,7,3,3,15,14,3,2,3,3,0,0,Mendizorrotza,Vitoria-Gasteiz,42.84152,-2.678255,Vitoria-Gasteiz,Spain,Alaves,2459,9.7,1.7,5.4,-1.5,18.1,3,0.0,0.0,0.0,0.0,
2460,2020,20/01/2021,Getafe,Huesca,1,0,H,0,0,D,,12,15,5,3,15,14,3,8,2,4,0,0,Coliseum Alfonso Pérez,Getafe,43.449879,-3.825267,Santander,Spain,Getafe,2460,15.0,10.8,10.4,4.9,40.9,51,0.4,0.4,0.0,0.0,
2461,2020,20/01/2021,Betis,Celta,2,1,H,2,1,H,,12,10,4,3,13,15,5,6,2,3,0,0,Benito Villamarín,Seville,37.253303,-5.549843,Arahal,Spain,Betis,2461,15.4,10.3,13.3,7.9,27.3,63,17.6,17.6,0.0,0.0,
2462,2020,20/01/2021,Villarreal,Granada,2,2,D,1,1,D,,9,3,3,2,11,11,3,0,2,4,0,1,Estadio de la Cerámica,Villarreal,39.934938,-0.098247,Vila-real,Spain,Villarreal,2462,13.1,2.4,10.8,-1.2,18.6,3,0.0,0.0,0.0,0.0,
2463,2020,21/01/2021,Valencia,Osasuna,1,1,D,0,1,A,,10,14,3,5,8,17,9,4,1,3,0,0,Mestalla,Valencia,39.469913,-0.358497,El Pla Del Real,Spain,Valencia,2463,17.7,8.5,13.4,6.1,29.5,3,0.0,0.0,0.0,0.0,
2464,2020,21/01/2021,Eibar,Ath Madrid,1,2,A,1,1,D,,12,9,2,4,24,9,3,3,2,2,0,0,Ipurua,Eibar,43.183937,-2.473472,Eibar,Spain,Eibar,2464,15.4,10.8,11.4,8.0,24.4,51,0.2,0.2,0.0,0.0,
2465,2020,22/01/2021,Levante,Valladolid,2,2,D,0,0,D,,11,7,3,3,16,12,8,2,0,1,0,0,Ciutat de València,Valencia,39.277452,-0.279226,el Perelló,Spain,Levante,2465,17.2,10.9,11.7,7.5,44.3,3,0.0,0.0,0.0,0.0,
2466,2020,23/01/2021,Huesca,Villarreal,0,0,D,0,0,D,,5,8,1,2,9,15,1,2,3,1,0,0,El Alcoraz,Huesca,42.135474,-0.410025,22002,Spain,Huesca,2466,8.3,2.6,6.0,-1.5,16.2,61,7.5,7.5,0.0,0.0,
2467,2020,23/01/2021,Sevilla,Cadiz,3,0,H,2,0,H,,15,9,7,3,12,6,7,6,1,3,0,0,Ramón Sánchez Pizjuán,Seville,37.410508,-5.986583,41009,Spain,Sevilla,2467,17.0,7.5,12.8,5.7,25.3,51,0.3,0.3,0.0,0.0,
2468,2020,23/01/2021,Sociedad,Betis,2,2,D,0,0,D,,12,7,6,4,14,13,8,3,2,2,0,0,Anoeta,San Sebastián,37.361316,-5.967074,41013,Spain,Sociedad,2468,16.9,9.1,12.8,7.6,26.5,51,0.3,0.3,0.0,0.0,
2469,2020,23/01/2021,Alaves,Real Madrid,1,4,A,0,3,A,,14,10,4,7,16,7,4,4,5,3,0,0,Mendizorrotza,Vitoria-Gasteiz,42.84152,-2.678255,Vitoria-Gasteiz,Spain,Alaves,2469,9.6,4.4,7.0,-0.1,33.2,53,3.5,3.5,0.0,0.0,
2470,2020,24/01/2021,Osasuna,Granada,3,1,H,2,0,H,,7,12,4,1,15,15,1,5,5,4,1,0,El Sadar,Pamplona,42.79614,-1.632952,31006,Spain,Osasuna,2470,10.9,3.3,8.0,0.2,19.4,61,7.4,7.4,0.0,0.0,
2471,2020,24/01/2021,Elche,Barcelona,0,2,A,0,1,A,,4,15,2,8,15,9,0,7,0,2,0,0,Martínez Valero,Elche,39.401902,-2.946516,Pedro Muñoz,Spain,Elche,2471,11.6,7.0,7.2,3.7,32.2,51,0.8,0.8,0.0,0.0,
2472,2020,24/01/2021,Celta,Eibar,1,1,D,1,0,H,,7,9,4,2,10,16,0,6,4,3,0,0,Abanca-Balaídos,Vigo,42.212847,-8.736072,Vigo,Spain,Celta,2472,13.0,8.7,10.6,7.4,20.9,53,4.9,4.9,0.0,0.0,
2473,2020,24/01/2021,Ath Madrid,Valencia,3,1,H,1,1,D,,14,8,5,4,11,14,7,7,2,0,0,0,Wanda Metropolitano,Madrid,40.554117,-3.380563,Camarma de Esteruelas,Spain,Ath Madrid,2473,12.1,6.1,7.8,2.6,27.3,3,0.0,0.0,0.0,0.0,
2474,2020,25/01/2021,Ath Bilbao,Getafe,5,1,H,1,1,D,,11,6,8,2,13,18,4,4,4,4,0,0,San Mamés,Bilbao,43.350125,-3.095807,Biscay,Spain,Ath Bilbao,2474,9.6,8.0,8.4,6.8,12.2,63,17.2,17.2,0.0,0.0,
2475,2020,29/01/2021,Valladolid,Huesca,1,3,A,0,1,A,,14,11,4,5,12,12,6,7,2,2,0,0,José Zorrilla,Valladolid,41.587425,-4.590862,Tudela de Duero,Spain,Valladolid,2475,15.0,9.8,12.4,6.9,18.1,3,0.0,0.0,0.0,0.0,
2476,2020,30/01/2021,Eibar,Sevilla,0,2,A,0,1,A,,17,7,6,4,10,12,6,2,4,3,0,0,Ipurua,Eibar,43.183937,-2.473472,Eibar,Spain,Eibar,2476,15.4,8.9,13.0,5.8,17.3,61,11.1,11.1,0.0,0.0,
2477,2020,30/01/2021,Real Madrid,Levante,1,2,A,1,1,D,,8,14,2,8,9,20,3,7,1,2,1,0,Alfredo Di Stéfano[a],Madrid,40.498492,-3.605935,28055,Spain,Real Madrid,2477,13.0,8.2,8.1,3.8,32.8,61,3.9,3.9,0.0,0.0,
2478,2020,30/01/2021,Valencia,Elche,1,0,H,1,0,H,,14,10,4,1,18,15,4,10,1,7,0,0,Mestalla,Valencia,39.469913,-0.358497,El Pla Del Real,Spain,Valencia,2478,19.7,14.0,14.4,8.6,39.7,3,0.0,0.0,0.0,0.0,
2479,2020,30/01/2021,Villarreal,Sociedad,1,1,D,1,0,H,,4,12,2,3,10,17,1,7,1,3,0,0,Estadio de la Cerámica,Villarreal,39.934938,-0.098247,Vila-real,Spain,Villarreal,2479,19.7,11.6,15.6,9.0,35.8,51,0.4,0.4,0.0,0.0,
2480,2020,31/01/2021,Getafe,Alaves,0,0,D,0,0,D,,5,5,1,1,20,17,5,2,3,3,0,0,Coliseum Alfonso Pérez,Getafe,43.449879,-3.825267,Santander,Spain,Getafe,2480,15.8,11.4,14.8,2.9,56.4,51,3.2,3.2,0.0,0.0,
2481,2020,31/01/2021,Cadiz,Ath Madrid,2,4,A,1,2,A,,11,9,6,4,7,7,2,2,1,5,0,0,Ramón de Carranza,Cádiz,36.532708,-6.293484,Cádiz,Spain,Cadiz,2481,16.7,12.6,14.3,10.6,22.3,51,0.1,0.1,0.0,0.0,
2482,2020,31/01/2021,Granada,Celta,0,0,D,0,0,D,,10,7,5,1,16,19,6,5,2,4,0,0,Nuevo Los Cármenes,Granada,37.201644,-3.565655,18182,Spain,Granada,2482,11.0,4.2,10.3,1.6,7.2,51,0.9,0.9,0.0,0.0,
2483,2020,31/01/2021,Barcelona,Ath Bilbao,2,1,H,1,0,H,,12,7,6,2,12,20,7,3,2,3,0,0,Camp Nou,Barcelona,41.573025,2.52583,Caldes d'Estrac,Spain,Barcelona,2483,17.3,8.7,14.9,4.3,28.3,3,0.0,0.0,0.0,0.0,
2484,2020,01/02/2021,Betis,Osasuna,1,0,H,0,0,D,,8,15,4,5,12,6,3,4,1,1,0,0,Benito Villamarín,Seville,37.253303,-5.549843,Arahal,Spain,Betis,2484,16.7,11.6,15.1,10.8,16.9,51,0.3,0.3,0.0,0.0,
2485,2020,05/02/2021,Alaves,Valladolid,1,0,H,0,0,D,,20,3,5,1,11,17,11,1,4,4,0,0,Mendizorrotza,Vitoria-Gasteiz,42.84152,-2.678255,Vitoria-Gasteiz,Spain,Alaves,2485,12.0,7.8,10.3,5.6,14.3,55,3.7,3.7,0.0,0.0,
2486,2020,06/02/2021,Levante,Granada,2,2,D,1,1,D,,11,11,7,5,12,13,6,2,1,3,0,0,Ciutat de València,Valencia,39.277452,-0.279226,el Perelló,Spain,Levante,2486,19.3,8.8,16.8,6.6,14.1,53,0.8,0.8,0.0,0.0,
2487,2020,06/02/2021,Huesca,Real Madrid,1,2,A,0,0,D,,13,18,2,7,18,9,3,10,2,1,0,0,El Alcoraz,Huesca,42.135474,-0.410025,22002,Spain,Huesca,2487,12.0,6.3,10.9,1.5,21.6,55,3.6,3.6,0.0,0.0,
2488,2020,06/02/2021,Elche,Villarreal,2,2,D,0,2,A,,8,9,2,4,17,5,4,2,1,2,0,0,Martínez Valero,Elche,39.401902,-2.946516,Pedro Muñoz,Spain,Elche,2488,11.1,6.4,7.5,4.4,21.9,61,7.9,7.9,0.0,0.0,
2489,2020,06/02/2021,Sevilla,Getafe,3,0,H,0,0,D,,17,5,5,1,10,11,3,1,1,4,0,1,Ramón Sánchez Pizjuán,Seville,37.410508,-5.986583,41009,Spain,Sevilla,2489,14.8,8.6,11.7,7.1,17.4,51,1.3,1.3,0.0,0.0,
2490,2020,07/02/2021,Sociedad,Cadiz,4,1,H,2,0,H,,17,2,6,1,7,7,5,1,0,2,0,1,Anoeta,San Sebastián,37.361316,-5.967074,41013,Spain,Sociedad,2490,13.9,8.5,10.0,6.3,21.6,51,0.4,0.4,0.0,0.0,
2491,2020,07/02/2021,Ath Bilbao,Valencia,1,1,D,1,0,H,,11,15,2,2,10,8,6,6,2,1,0,0,San Mamés,Bilbao,43.350125,-3.095807,Biscay,Spain,Ath Bilbao,2491,11.1,6.3,8.4,2.8,24.0,53,1.4,1.4,0.0,0.0,
2492,2020,07/02/2021,Osasuna,Eibar,2,1,H,1,1,D,,12,12,4,3,10,11,2,1,0,0,0,0,El Sadar,Pamplona,42.79614,-1.632952,31006,Spain,Osasuna,2492,9.6,3.1,6.7,0.3,10.7,51,0.9,0.9,0.0,0.0,
2493,2020,07/02/2021,Betis,Barcelona,2,3,A,1,0,H,,8,12,5,4,21,7,3,5,1,3,0,0,Benito Villamarín,Seville,37.253303,-5.549843,Arahal,Spain,Betis,2493,13.3,8.5,9.2,6.6,22.8,51,0.7,0.7,0.0,0.0,
2494,2020,08/02/2021,Ath Madrid,Celta,2,2,D,1,1,D,,9,7,2,2,12,17,1,4,2,2,0,0,Wanda Metropolitano,Madrid,40.554117,-3.380563,Camarma de Esteruelas,Spain,Ath Madrid,2494,10.4,5.5,6.1,1.8,21.6,61,10.9,10.9,0.0,0.0,
2495,2020,09/02/2021,Real Madrid,Getafe,2,0,H,0,0,D,,14,1,4,0,8,16,8,1,1,1,0,0,Alfredo Di Stéfano[a],Madrid,40.498492,-3.605935,28055,Spain,Real Madrid,2495,9.1,5.8,4.7,1.9,32.1,63,13.9,13.9,0.0,0.0,
2496,2020,12/02/2021,Celta,Elche,3,1,H,2,0,H,,9,7,6,2,11,15,3,6,3,2,0,0,Abanca-Balaídos,Vigo,42.212847,-8.736072,Vigo,Spain,Celta,2496,15.5,10.5,13.9,9.3,18.3,63,9.7,9.7,0.0,0.0,
2497,2020,13/02/2021,Granada,Ath Madrid,1,2,A,0,0,D,,6,10,1,4,14,20,7,3,0,5,0,0,Nuevo Los Cármenes,Granada,37.201644,-3.565655,18182,Spain,Granada,2497,16.5,3.5,14.9,-0.3,8.8,3,0.0,0.0,0.0,0.0,
2498,2020,13/02/2021,Sevilla,Huesca,1,0,H,0,0,D,,14,9,4,5,14,15,6,6,3,4,0,0,Ramón Sánchez Pizjuán,Seville,37.410508,-5.986583,41009,Spain,Sevilla,2498,19.1,7.0,18.3,4.7,10.2,3,0.0,0.0,0.0,0.0,
2499,2020,13/02/2021,Eibar,Valladolid,1,1,D,1,1,D,,14,5,2,1,15,12,7,3,2,3,0,0,Ipurua,Eibar,43.183937,-2.473472,Eibar,Spain,Eibar,2499,14.1,5.0,13.5,2.8,8.3,51,0.2,0.2,0.0,0.0,
2500,2020,13/02/2021,Barcelona,Alaves,5,1,H,2,0,H,,17,6,9,2,10,14,5,4,0,2,0,0,Camp Nou,Barcelona,41.573025,2.52583,Caldes d'Estrac,Spain,Barcelona,2500,13.7,7.3,11.4,5.8,15.6,51,1.7,1.7,0.0,0.0,
2501,2020,14/02/2021,Getafe,Sociedad,0,1,A,0,1,A,,4,3,0,2,23,19,2,5,3,3,1,0,Coliseum Alfonso Pérez,Getafe,43.449879,-3.825267,Santander,Spain,Getafe,2501,19.9,6.8,17.2,4.5,26.1,3,0.0,0.0,0.0,0.0,
2502,2020,14/02/2021,Real Madrid,Valencia,2,0,H,2,0,H,,16,4,7,1,13,12,6,1,0,3,0,0,Alfredo Di Stéfano[a],Madrid,40.498492,-3.605935,28055,Spain,Real Madrid,2502,15.1,1.3,12.9,-1.7,7.7,3,0.0,0.0,0.0,0.0,
2503,2020,14/02/2021,Levante,Osasuna,0,1,A,0,0,D,,13,7,4,2,13,10,2,1,1,2,0,0,Ciutat de València,Valencia,39.277452,-0.279226,el Perelló,Spain,Levante,2503,15.9,7.5,14.3,5.0,13.3,51,0.6,0.6,0.0,0.0,
2504,2020,14/02/2021,Villarreal,Betis,1,2,A,0,1,A,,9,15,5,4,19,13,7,3,3,2,0,0,Estadio de la Cerámica,Villarreal,39.934938,-0.098247,Vila-real,Spain,Villarreal,2504,14.2,6.9,12.4,4.3,11.5,61,8.3,8.3,0.0,0.0,
2505,2020,15/02/2021,Cadiz,Ath Bilbao,0,4,A,0,3,A,,11,13,2,8,15,13,5,8,3,2,0,0,Ramón de Carranza,Cádiz,36.532708,-6.293484,Cádiz,Spain,Cadiz,2505,17.1,13.1,12.4,8.1,35.9,3,0.0,0.0,0.0,0.0,
2506,2020,17/02/2021,Levante,Ath Madrid,1,1,D,1,1,D,,7,14,4,6,10,10,1,8,1,3,0,0,Ciutat de València,Valencia,39.277452,-0.279226,el Perelló,Spain,Levante,2506,15.7,7.6,15.2,5.3,12.3,3,0.0,0.0,0.0,0.0,
2507,2020,19/02/2021,Betis,Getafe,1,0,H,0,0,D,,12,6,5,1,17,18,5,2,5,4,1,0,Benito Villamarín,Seville,37.253303,-5.549843,Arahal,Spain,Betis,2507,19.2,6.7,18.4,5.5,9.7,3,0.0,0.0,0.0,0.0,
2508,2020,20/02/2021,Elche,Eibar,1,0,H,1,0,H,,6,13,2,3,16,9,1,4,2,1,0,0,Martínez Valero,Elche,39.401902,-2.946516,Pedro Muñoz,Spain,Elche,2508,19.5,3.7,14.8,0.1,21.8,3,0.0,0.0,0.0,0.0,
2509,2020,20/02/2021,Ath Madrid,Levante,0,2,A,0,1,A,,28,6,11,1,10,15,12,2,2,3,0,0,Wanda Metropolitano,Madrid,40.554117,-3.380563,Camarma de Esteruelas,Spain,Ath Madrid,2509,17.8,4.0,13.2,0.6,19.7,3,0.0,0.0,0.0,0.0,
2510,2020,20/02/2021,Valencia,Celta,2,0,H,0,0,D,,10,5,3,2,9,19,6,1,2,3,0,1,Mestalla,Valencia,39.469913,-0.358497,El Pla Del Real,Spain,Valencia,2510,14.6,9.7,13.6,8.3,16.0,3,0.0,0.0,0.0,0.0,
2511,2020,20/02/2021,Valladolid,Real Madrid,0,1,A,0,0,D,,9,10,5,2,13,11,4,5,4,2,0,0,José Zorrilla,Valladolid,41.587425,-4.590862,Tudela de Duero,Spain,Valladolid,2511,14.4,8.3,8.8,3.8,31.1,3,0.0,0.0,0.0,0.0,
2512,2020,21/02/2021,Barcelona,Cadiz,1,1,D,1,0,H,,20,3,4,1,13,12,8,0,0,2,0,0,Camp Nou,Barcelona,41.573025,2.52583,Caldes d'Estrac,Spain,Barcelona,2512,15.1,9.2,10.8,6.8,34.8,51,0.3,0.3,0.0,0.0,
2513,2020,21/02/2021,Sociedad,Alaves,4,0,H,1,0,H,,8,7,4,2,17,16,4,3,3,2,0,0,Anoeta,San Sebastián,37.361316,-5.967074,41013,Spain,Sociedad,2513,15.5,9.8,11.6,6.9,23.0,63,13.1,13.1,0.0,0.0,
2514,2020,21/02/2021,Huesca,Granada,3,2,H,3,1,H,,15,8,6,5,13,14,5,2,3,3,0,1,El Alcoraz,Huesca,42.135474,-0.410025,22002,Spain,Huesca,2514,15.3,9.3,8.3,3.8,39.3,53,0.8,0.8,0.0,0.0,
2515,2020,21/02/2021,Ath Bilbao,Villarreal,1,1,D,1,1,D,,18,3,8,2,12,12,6,0,2,2,0,0,San Mamés,Bilbao,43.350125,-3.095807,Biscay,Spain,Ath Bilbao,2515,16.4,8.1,13.2,3.4,27.3,63,17.3,17.3,0.0,0.0,
2516,2020,22/02/2021,Osasuna,Sevilla,0,2,A,0,1,A,,6,10,0,5,14,15,3,5,2,2,0,0,El Sadar,Pamplona,42.79614,-1.632952,31006,Spain,Osasuna,2516,10.0,5.2,9.1,1.1,19.6,63,25.4,25.4,0.0,0.0,
2517,2020,24/02/2021,Barcelona,Elche,3,0,H,0,0,D,,9,6,5,1,8,8,6,3,0,0,0,0,Camp Nou,Barcelona,41.573025,2.52583,Caldes d'Estrac,Spain,Barcelona,2517,16.4,8.8,15.4,7.5,10.2,3,0.0,0.0,0.0,0.0,
2518,2020,26/02/2021,Levante,Ath Bilbao,1,1,D,1,0,H,,10,11,4,5,11,13,2,10,3,1,0,1,Ciutat de València,Valencia,39.277452,-0.279226,el Perelló,Spain,Levante,2518,14.9,8.7,13.0,7.4,12.0,51,0.4,0.4,0.0,0.0,
2519,2020,27/02/2021,Eibar,Huesca,1,1,D,0,0,D,,17,4,3,1,19,11,6,2,2,2,0,0,Ipurua,Eibar,43.183937,-2.473472,Eibar,Spain,Eibar,2519,11.0,5.9,9.6,3.8,9.7,51,0.2,0.2,0.0,0.0,
2520,2020,27/02/2021,Sevilla,Barcelona,0,2,A,0,1,A,,4,9,2,5,20,9,3,3,5,2,0,0,Ramón Sánchez Pizjuán,Seville,37.410508,-5.986583,41009,Spain,Sevilla,2520,18.2,7.5,16.5,5.7,13.3,3,0.0,0.0,0.0,0.0,
2521,2020,27/02/2021,Alaves,Osasuna,0,1,A,0,0,D,,4,6,1,3,18,20,5,2,3,4,0,0,Mendizorrotza,Vitoria-Gasteiz,42.84152,-2.678255,Vitoria-Gasteiz,Spain,Alaves,2521,10.2,3.1,6.6,0.8,17.0,3,0.0,0.0,0.0,0.0,
2522,2020,27/02/2021,Getafe,Valencia,3,0,H,1,0,H,,15,5,4,0,21,12,3,6,5,2,0,1,Coliseum Alfonso Pérez,Getafe,43.449879,-3.825267,Santander,Spain,Getafe,2522,11.7,8.0,10.2,5.2,19.6,51,0.6,0.6,0.0,0.0,
2523,2020,28/02/2021,Celta,Valladolid,1,1,D,0,0,D,,11,7,2,3,20,20,3,5,3,5,0,0,Abanca-Balaídos,Vigo,42.212847,-8.736072,Vigo,Spain,Celta,2523,18.4,7.8,18.4,5.9,9.7,2,0.0,0.0,0.0,0.0,
2524,2020,28/02/2021,Cadiz,Betis,0,1,A,0,0,D,,5,9,3,4,9,13,3,7,1,2,0,0,Ramón de Carranza,Cádiz,36.532708,-6.293484,Cádiz,Spain,Cadiz,2524,17.2,10.6,13.9,8.8,28.7,3,0.0,0.0,0.0,0.0,
2525,2020,28/02/2021,Granada,Elche,2,1,H,1,1,D,,13,12,4,4,14,12,5,5,3,2,0,0,Nuevo Los Cármenes,Granada,37.201644,-3.565655,18182,Spain,Granada,2525,13.3,2.4,11.3,-0.9,12.0,51,0.8,0.8,0.0,0.0,
2526,2020,28/02/2021,Villarreal,Ath Madrid,0,2,A,0,1,A,,19,6,6,5,15,19,10,2,2,3,0,0,Estadio de la Cerámica,Villarreal,39.934938,-0.098247,Vila-real,Spain,Villarreal,2526,14.7,7.6,13.5,5.9,15.2,53,1.5,1.5,0.0,0.0,
2527,2020,01/03/2021,Real Madrid,Sociedad,1,1,D,0,0,D,,21,6,2,2,5,10,13,4,0,1,0,0,Alfredo Di Stéfano[a],Madrid,40.498492,-3.605935,28055,Spain,Real Madrid,2527,10.4,4.1,8.7,1.6,11.5,61,3.2,3.2,0.0,0.0,
2528,2020,05/03/2021,Valencia,Villarreal,2,1,H,0,1,A,,25,10,4,5,12,10,5,3,4,3,0,0,Mestalla,Valencia,39.469913,-0.358497,El Pla Del Real,Spain,Valencia,2528,15.2,6.7,13.6,4.7,11.3,3,0.0,0.0,0.0,0.0,
2529,2020,06/03/2021,Valladolid,Getafe,2,1,H,2,1,H,,4,9,3,2,16,19,1,6,2,2,0,1,José Zorrilla,Valladolid,41.587425,-4.590862,Tudela de Duero,Spain,Valladolid,2529,13.5,4.7,11.4,1.2,18.6,51,0.1,0.1,0.0,0.0,
2530,2020,06/03/2021,Elche,Sevilla,2,1,H,0,0,D,,6,11,3,3,16,11,6,3,4,0,0,0,Martínez Valero,Elche,39.401902,-2.946516,Pedro Muñoz,Spain,Elche,2530,14.1,6.1,10.1,2.9,21.5,3,0.0,0.0,0.0,0.0,
2531,2020,06/03/2021,Cadiz,Eibar,1,0,H,1,0,H,,6,16,2,1,7,11,0,12,2,2,0,0,Ramón de Carranza,Cádiz,36.532708,-6.293484,Cádiz,Spain,Cadiz,2531,16.5,11.7,14.8,10.4,15.6,55,4.5,4.5,0.0,0.0,
2532,2020,06/03/2021,Osasuna,Barcelona,0,2,A,0,1,A,,10,13,3,6,4,12,3,4,0,2,0,0,El Sadar,Pamplona,42.79614,-1.632952,31006,Spain,Osasuna,2532,12.3,4.0,10.2,1.5,16.3,3,0.0,0.0,0.0,0.0,
2533,2020,07/03/2021,Huesca,Celta,3,4,A,2,2,D,,19,10,7,7,12,21,6,3,0,2,0,0,El Alcoraz,Huesca,42.135474,-0.410025,22002,Spain,Huesca,2533,12.9,6.5,10.5,4.4,12.2,51,0.4,0.4,0.0,0.0,
2534,2020,07/03/2021,Ath Madrid,Real Madrid,1,1,D,1,0,H,,11,18,5,8,19,9,1,6,5,1,0,0,Wanda Metropolitano,Madrid,40.554117,-3.380563,Camarma de Esteruelas,Spain,Ath Madrid,2534,13.5,5.9,11.2,3.9,6.6,51,0.4,0.4,0.0,0.0,
2535,2020,07/03/2021,Sociedad,Levante,1,0,H,1,0,H,,25,6,8,1,13,14,7,5,0,2,0,0,Anoeta,San Sebastián,37.361316,-5.967074,41013,Spain,Sociedad,2535,18.7,11.3,18.7,11.0,13.5,55,3.5,3.5,0.0,0.0,
2536,2020,07/03/2021,Ath Bilbao,Granada,2,1,H,1,0,H,,7,13,5,3,10,10,6,9,2,2,0,0,San Mamés,Bilbao,43.350125,-3.095807,Biscay,Spain,Ath Bilbao,2536,8.8,5.5,6.8,3.4,9.7,51,1.1,1.1,0.0,0.0,
2537,2020,08/03/2021,Betis,Alaves,3,2,H,0,2,A,,23,4,8,3,13,11,12,1,0,3,0,0,Benito Villamarín,Seville,37.253303,-5.549843,Arahal,Spain,Betis,2537,15.8,10.0,14.1,8.1,14.6,53,2.1,2.1,0.0,0.0,
2538,2020,10/03/2021,Ath Madrid,Ath Bilbao,2,1,H,1,1,D,,11,4,5,2,12,13,5,4,2,2,0,0,Wanda Metropolitano,Madrid,40.554117,-3.380563,Camarma de Esteruelas,Spain,Ath Madrid,2538,15.0,-0.8,11.8,-4.4,10.2,3,0.0,0.0,0.0,0.0,
